FROM_GEO,TO_GEO,FROM_LOC,TO_LOC,Regions,Di,Smin,Smean,Smax,xi,tip,ci
f8b8h,f8b8j,"(49.235214615194749, -66.603001047157875)","(49.240837544946963, -66.575626654062674)","(0.0, 0.0)",1.294956614,5.916106,6.878075014,7.973882,0.141616103,0,0
f8b8j,f8b8n,"(49.240837544946963, -66.575626654062674)","(49.25208340445139, -66.520877867872287)","(0.0, 0.0)",2.589510703,6.0704392,7.206704184,7.8967154,0.103044571,0,0
f8b8n,f8b8r,"(49.25208340445139, -66.520877867872287)","(49.263329263955818, -66.466129081681885)","(0.0, 0.0)",2.588974003,6.2247724,7.040177994,7.7423822,0.180088493,0,0
f8b8r,f8bb2,"(49.263329263955818, -66.466129081681885)","(49.268952193708031, -66.438754688586684)","(0.0, 0.0)",1.294285739,6.3533834,6.88528175,8.9770478,0.064225309,0,0
f8bb2,f8bb3,"(49.268952193708031, -66.438754688586684)","(49.280198053212459, -66.384005902396297)","(0.0, 0.0)",2.588168803,5.8646616,7.248195853,10.5975464,0.207277887,0,0
f8bb3,f8bb6,"(49.280198053212459, -66.384005902396297)","(49.285820982964673, -66.356631509301096)","(0.0, 0.0)",1.293883095,5.530273,7.261975603,10.803324,0.118411107,0,0
f8bb6,f8bb7,"(49.285820982964673, -66.356631509301096)","(49.297066842469093, -66.301882723110708)","(0.0, 0.0)",2.587363424,5.7103284,6.951526622,9.0799366,0.202209063,0,0
f8bb7,f8bbs,"(49.297066842469093, -66.301882723110708)","(49.30831270197352, -66.247133936920306)","(0.0, 0.0)",2.586826405,5.658884,7.130215825,9.00277,0.053259696,0,0
f8bbs,f8bbt,"(49.30831270197352, -66.247133936920306)","(49.313935631725734, -66.21975954382512)","(0.0, 0.0)",1.293211821,5.4273842,7.037803517,10.7261574,0.106160867,0,0
f8bbt,f8bbw,"(49.313935631725734, -66.21975954382512)","(49.325181491230161, -66.165010757634718)","(0.0, 0.0)",2.586020728,5.4273842,6.778020936,9.4143252,0.022684003,0,0
f8bbw,f8bbx,"(49.325181491230161, -66.165010757634718)","(49.330804420982375, -66.137636364539532)","(0.0, 0.0)",1.292808937,5.5817174,6.971350994,7.973882,0.1007682,0,0
f8bbx,f8c08,"(49.330804420982375, -66.137636364539532)","(49.342050280486802, -66.08288757834913)","(0.0, 0.0)",2.585214871,5.8132172,7.059652242,8.5140482,0.205630961,0,0
f8c08,f8c0c,"(49.342050280486802, -66.08288757834913)","(49.35329613999123, -66.028138792158742)","(0.0, 0.0)",2.584677534,6.4048278,7.129006662,8.3082706,0.019741673,0,0
f8c0c,f8c0f,"(49.35329613999123, -66.028138792158742)","(49.358919069743443, -66.000764399063542)","(0.0, 0.0)",1.292137266,6.6106054,7.233874092,7.5108824,0.077811755,0,0
f8c0f,f8c0g,"(49.358919069743443, -66.000764399063542)","(49.370164929247863, -65.946015612873154)","(0.0, 0.0)",2.58387138,5.7103284,7.244383541,8.8484368,0.074404675,0,0
f8c0g,f8c0u,"(49.370164929247863, -65.946015612873154)","(49.381410788752291, -65.891266826682752)","(0.0, 0.0)",2.583333844,4.3984962,7.167436789,10.4432132,0.115922714,0,0
f8c0u,f8c0v,"(49.381410788752291, -65.891266826682752)","(49.387033718504505, -65.863892433587552)","(0.0, 0.0)",1.291465347,6.6106054,8.588576626,10.8290462,0.100432544,0,0
f8c0v,f8c1n,"(49.387033718504505, -65.863892433587552)","(49.398279578008932, -65.809143647397164)","(0.0, 0.0)",2.582527392,7.330827,8.228245978,9.1571032,0.156944756,0,0
f8c1n,f8c1p,"(49.398279578008932, -65.809143647397164)","(49.397838467435513, -65.777740669035836)","(0.0, 0.0)",1.412790961,5.1958844,5.7838204,6.3276612,0.149409936,0,0
f8c1p,f8c30,"(49.397838467435513, -65.777740669035836)","(49.396956246288674, -65.71493471231318)","(0.0, 0.0)",2.825619912,3.2924416,3.75323644,4.5271072,0.627970868,0,0
f8c30,f8c31,"(49.396956246288674, -65.71493471231318)","(49.396515135715248, -65.683531733951853)","(0.0, 0.0)",1.412829011,3.7554412,4.685053757,5.6074396,0.036490704,0,0
f8c31,f8c34,"(49.396515135715248, -65.683531733951853)","(49.396074025141829, -65.652128755590525)","(0.0, 0.0)",1.412841695,5.2987732,5.841082917,6.044717,0.152752389,0,0
f8c34,f8c35,"(49.396074025141829, -65.652128755590525)","(49.39519180399499, -65.589322798867869)","(0.0, 0.0)",2.825721377,5.0672734,5.0929956,5.1187178,0.305703283,0,0
f8c35,f8c3h,"(49.39519180399499, -65.589322798867869)","(49.394750693421571, -65.557919820506541)","(0.0, 0.0)",1.412879743,5.4273842,5.80807276,6.3791056,0.13587376,0,0
f8c3h,f8c2u,"(49.394750693421571, -65.557919820506541)","(49.394309582848152, -65.526516842145199)","(0.0, 0.0)",1.412892426,6.7134942,7.578365348,8.9770478,0.135765155,0,0
f8c2u,f8c2v,"(49.394309582848152, -65.526516842145199)","(49.393868472274725, -65.495113863783871)","(0.0, 0.0)",1.412905109,7.8967154,8.420910299,9.259992,0.099792012,0,0
f8c2v,f8c2y,"(49.393868472274725, -65.495113863783871)","(49.393427361701306, -65.463710885422543)","(0.0, 0.0)",1.412917792,8.4368816,8.959679819,9.259992,0.091630369,0,0
f8c2y,f8c2z,"(49.393427361701306, -65.463710885422543)","(49.392986251127887, -65.432307907061215)","(0.0, 0.0)",1.412930474,9.259992,10.02021021,10.7261574,0.031353074,0,0
f8c2z,f8c8b,"(49.392986251127887, -65.432307907061215)","(49.392104029981049, -65.369501950338559)","(0.0, 0.0)",2.825898935,9.2857142,9.845061812,10.6489908,0.188991901,0,0
f8c8b,f8c8c,"(49.392104029981049, -65.369501950338559)","(49.391662919407629, -65.338098971977232)","(0.0, 0.0)",1.412968521,6.5848832,8.45360103,9.8773248,0.060354451,0,0
f8c8c,f8c8f,"(49.391662919407629, -65.338098971977232)","(49.390780698260784, -65.275293015254576)","(0.0, 0.0)",2.825975028,6.4819944,8.485496558,9.8773248,0.017637061,0,0
f8c8f,f8c8g,"(49.390780698260784, -65.275293015254576)","(49.390339587687365, -65.243890036893248)","(0.0, 0.0)",1.413006568,7.9996042,8.55777594,9.0799366,0.014705256,0,0
f8c8g,f8c8u,"(49.390339587687365, -65.243890036893248)","(49.389898477113945, -65.21248705853192)","(0.0, 0.0)",1.41301925,6.9192718,7.1581208,7.4079936,0.051483128,0,0
f8c8u,f8c8v,"(49.389898477113945, -65.21248705853192)","(49.389016255967107, -65.149681101809264)","(0.0, 0.0)",2.826076484,5.6331618,7.15169025,8.9256034,0.086415386,0,0
f8c8v,f8c8y,"(49.389016255967107, -65.149681101809264)","(49.388575145393681, -65.118278123447936)","(0.0, 0.0)",1.413057295,4.8357736,6.84853575,10.9833794,0.001490298,0,0
f8c8y,f8c8z,"(49.388575145393681, -65.118278123447936)","(49.387692924246842, -65.055472166725281)","(0.0, 0.0)",2.826152574,5.6331618,6.761462627,9.903047,0.281538089,0,0
f8c8z,f8cbb,"(49.387692924246842, -65.055472166725281)","(49.387251813673423, -65.024069188363939)","(0.0, 0.0)",1.41309534,6.044717,7.404517627,8.4111594,0.142162363,0,0
f8cbb,f8cbc,"(49.387251813673423, -65.024069188363939)","(49.386810703100004, -64.992666210002611)","(0.0, 0.0)",1.413108021,6.2762168,7.1250494,7.459438,0.042729984,0,0
f8cbc,f8cbf,"(49.386810703100004, -64.992666210002611)","(49.385928481953158, -64.929860253279955)","(0.0, 0.0)",2.826254026,6.7649386,6.853129,6.8935496,0.208977468,0,0
f8cbf,f8cbg,"(49.385928481953158, -64.929860253279955)","(49.385487371379739, -64.898457274918627)","(0.0, 0.0)",1.413146065,6.044717,7.0331844,7.2793826,0.142935013,0,0
f8cbg,f8cbu,"(49.385487371379739, -64.898457274918627)","(49.3846051502329, -64.835651318195971)","(0.0, 0.0)",2.826330112,6.2247724,7.1507716,7.3822714,0.044510086,0,0
f8cbu,f8cbv,"(49.3846051502329, -64.835651318195971)","(49.384164039659481, -64.804248339834643)","(0.0, 0.0)",1.413184108,7.71666,8.03304306,9.2857142,0.094676847,0,0
f8cbv,f8cby,"(49.384164039659481, -64.804248339834643)","(49.383722929086062, -64.772845361473316)","(0.0, 0.0)",1.413196789,6.6363276,7.658999402,9.3371586,0.059771039,0,0
f8cby,f8cbz,"(49.383722929086062, -64.772845361473316)","(49.382840707939216, -64.71003940475066)","(0.0, 0.0)",2.826431559,5.5045508,7.02859115,8.9256034,0.127683575,0,0
f8cbz,f8f0b,"(49.382840707939216, -64.71003940475066)","(49.382399597365797, -64.678636426389332)","(0.0, 0.0)",1.413234831,5.916106,7.023816954,9.3114364,0.06904222,0,0
f8f0b,f8f0c,"(49.382399597365797, -64.678636426389332)","(49.381517376218959, -64.615830469666676)","(0.0, 0.0)",2.826507642,6.1990502,7.707429545,8.7969924,0.146012521,0,0
f8f0c,f8f0f,"(49.381517376218959, -64.615830469666676)","(49.38107626564554, -64.584427491305348)","(0.0, 0.0)",1.413272872,4.5271072,7.564563077,9.0542144,0.093075431,0,0
f8f0f,f8f0g,"(49.38107626564554, -64.584427491305348)","(49.380635155072113, -64.55302451294402)","(0.0, 0.0)",1.413285552,4.1669964,6.336249923,7.6394934,0.165519613,0,0
f8f0g,f8f0u,"(49.380635155072113, -64.55302451294402)","(49.379752933925275, -64.49021855622135)","(0.0, 0.0)",2.826609084,6.1990502,6.582339246,6.687772,0.052925591,0,0
f8f0u,f8f0v,"(49.379752933925275, -64.49021855622135)","(49.379311823351856, -64.458815577860022)","(0.0, 0.0)",1.413323592,5.7617728,6.636474584,8.7969924,0.050586528,0,0
f8f0v,f8f0y,"(49.379311823351856, -64.458815577860022)","(49.378429602205017, -64.396009621137367)","(0.0, 0.0)",2.826685163,4.244163,6.269014584,10.0573802,0.088172655,0,0
f8f0y,f8f0z,"(49.378429602205017, -64.396009621137367)","(49.377988491631591, -64.364606642776039)","(0.0, 0.0)",1.413361632,5.4531064,6.65561925,8.3082706,0.049780923,0,0
f8f0z,f8f2b,"(49.377988491631591, -64.364606642776039)","(49.377547381058172, -64.333203664414711)","(0.0, 0.0)",1.413374312,6.687772,7.554671383,8.2568262,0.127591201,0,0
f8f2b,f8f2c,"(49.377547381058172, -64.333203664414711)","(49.376665159911333, -64.270397707692055)","(0.0, 0.0)",2.8267866,4.9901068,6.95352583,8.5140482,0.170663882,0,0
f8f2c,f8f2f,"(49.376665159911333, -64.270397707692055)","(49.361286001670749, -64.231922008377879)","(0.0, 0.0)",2.031800712,4.9901068,7.356952369,8.616937,0.18524257,0,0
f8f2f,f8f2e,"(49.361286001670749, -64.231922008377879)","(49.345906843430171, -64.193446309063702)","(0.0, 0.0)",2.032262335,7.6394934,8.890527673,9.2857142,0.075044803,0,0
f8f2e,f8f2s,"(49.345906843430171, -64.193446309063702)","(49.330527685189587, -64.15497060974954)","(0.0, 0.0)",2.032723891,7.3822714,7.4814856,7.9224376,0.011214909,0,0
f8f2s,f8f2t,"(49.330527685189587, -64.15497060974954)","(49.307458947828714, -64.097257060778276)","(0.0, 0.0)",3.04995104,5.9932726,6.3970918,7.2536604,0.064465231,0,0
f8f2t,f8f2m,"(49.307458947828714, -64.097257060778276)","(49.299769368708425, -64.078019211121187)","(0.0, 0.0)",1.016881088,5.8389394,6.87938305,9.0799366,0.110457632,0,0
f8f2m,f8f2q,"(49.299769368708425, -64.078019211121187)","(49.292079789588129, -64.058781361464099)","(0.0, 0.0)",1.016996426,5.4273842,6.57606416,8.9256034,0.119392174,0,0
f8f2q,f8f2r,"(49.292079789588129, -64.058781361464099)","(49.276700631347552, -64.020305662149937)","(0.0, 0.0)",2.034338808,5.4531064,6.049510683,7.2536604,0.057314166,0,0
f8f2r,f8f80,"(49.276700631347552, -64.020305662149937)","(49.261321473106968, -63.981829962835761)","(0.0, 0.0)",2.034800062,5.7103284,6.337599323,7.0478828,0.05945056,0,0
f8f80,f8f81,"(49.261321473106968, -63.981829962835761)","(49.238252735746094, -63.924116413864496)","(0.0, 0.0)",3.053064729,6.5848832,7.17190055,9.0542144,0.298580538,0,0
f8f81,f8f84,"(49.238252735746094, -63.924116413864496)","(49.22287357750551, -63.885640714550327)","(0.0, 0.0)",2.035952901,8.0253264,8.1686358,9.9802136,0.092889496,0,0
f8f84,f8dxf,"(49.22287357750551, -63.885640714550327)","(49.215183998385221, -63.866402864893239)","(0.0, 0.0)",1.01814935,7.2793826,7.722376044,8.7969924,0.05877854,0,0
f8dxf,f8dxg,"(49.215183998385221, -63.866402864893239)","(49.207494419264933, -63.847165015236151)","(0.0, 0.0)",1.018264596,6.6106054,7.057885878,8.1539374,0.010858229,0,0
f8dxg,f8dxu,"(49.207494419264933, -63.847165015236151)","(49.18442568190406, -63.789451466264893)","(0.0, 0.0)",3.055485071,7.8709932,7.910355961,8.1796596,0.07260348,0,0
f8dxu,f8dxt,"(49.18442568190406, -63.789451466264893)","(49.169046523663475, -63.750975766950724)","(0.0, 0.0)",2.037566166,6.8935496,7.249163512,7.71666,0.014292946,0,0
f8dxt,f8dxw,"(49.169046523663475, -63.750975766950724)","(49.153667365422898, -63.712500067636547)","(0.0, 0.0)",2.038026947,7.202216,8.181242505,8.5654926,0.194282458,0,0
f8dxw,f8dxx,"(49.153667365422898, -63.712500067636547)","(49.138288207182313, -63.674024368322378)","(0.0, 0.0)",2.038487659,10.0831024,10.75445182,10.931935,0.147542452,0,0
f8dxx,f8dxr,"(49.138288207182313, -63.674024368322378)","(49.130598628062025, -63.65478651866529)","(0.0, 0.0)",1.019416589,8.488326,9.644395989,10.5975464,0.020706843,0,0
f8dxr,f8dz2,"(49.130598628062025, -63.65478651866529)","(49.11521946982144, -63.616310819351114)","(0.0, 0.0)",2.0391786,5.3244954,7.37193855,9.3628808,0.158174918,0,0
f8dz2,f8dz3,"(49.11521946982144, -63.616310819351114)","(49.099840311580856, -63.577835120036944)","(0.0, 0.0)",2.039639142,5.6331618,6.787268862,8.7198258,0.211789906,0,0
f8dz3,f8dz4,"(49.099840311580856, -63.577835120036944)","(49.084461153340278, -63.539359420722768)","(0.0, 0.0)",2.040099616,5.9418282,6.581667925,8.9770478,0.14104042,0,0
f8dz4,f8dz5,"(49.084461153340278, -63.539359420722768)","(49.069081995099694, -63.500883721408599)","(0.0, 0.0)",2.040560021,5.401662,6.417535792,8.5397704,0.117964493,0,0
f8dz5,f8dzh,"(49.069081995099694, -63.500883721408599)","(49.046013257738821, -63.443170172437341)","(0.0, 0.0)",3.061703075,5.1701622,6.803726044,8.359715,0.175642241,0,0
f8dzh,f8dyu,"(49.046013257738821, -63.443170172437341)","(49.038323678618532, -63.423932322780253)","(0.0, 0.0)",1.020797856,4.7328848,6.548083478,9.517214,0.121990084,0,0
f8dyu,f8dyv,"(49.038323678618532, -63.423932322780253)","(49.030634099498236, -63.404694473123165)","(0.0, 0.0)",1.020912906,4.4242184,6.791460773,9.4143252,0.081157916,0,0
f8dyv,f8dyy,"(49.030634099498236, -63.404694473123165)","(49.015254941257659, -63.366218773808995)","(0.0, 0.0)",2.0421709,7.3565492,8.930280164,9.5429362,0.130880879,0,0
f8dyy,f8dyx,"(49.015254941257659, -63.366218773808995)","(48.992186203896786, -63.308505224837731)","(0.0, 0.0)",3.064118943,8.3339928,8.436507459,9.8258804,0.196073567,0,0
f8dyx,f8en8,"(48.992186203896786, -63.308505224837731)","(48.976807045656201, -63.270029525523562)","(0.0, 0.0)",2.043321012,7.588049,7.676533368,9.0542144,0.066971282,0,0
f8en8,f8en9,"(48.976807045656201, -63.270029525523562)","(48.961427887415617, -63.231553826209385)","(0.0, 0.0)",2.043780937,9.0284922,9.094635,9.131381,0.178131894,0,0
f8en9,f8en3,"(48.961427887415617, -63.231553826209385)","(48.953738308295328, -63.212315976552297)","(0.0, 0.0)",1.022062932,6.9964384,7.836585582,9.9287692,0.061765536,0,0
f8en3,f8en6,"(48.953738308295328, -63.212315976552297)","(48.94604872917504, -63.193078126895216)","(0.0, 0.0)",1.022177887,5.2216066,6.771234243,9.517214,0.014380912,0,0
f8en6,f8en7,"(48.94604872917504, -63.193078126895216)","(48.922979991814167, -63.135364577923951)","(0.0, 0.0)",3.067223199,5.8389394,6.700303328,7.588049,0.170326082,0,0
f8en7,f8enh,"(48.922979991814167, -63.135364577923951)","(48.907600833573582, -63.096888878609782)","(0.0, 0.0)",2.045390128,6.8935496,7.330454214,8.1796596,0.076676128,0,0
f8enh,f8enj,"(48.907600833573582, -63.096888878609782)","(48.892221675333005, -63.058413179295606)","(0.0, 0.0)",2.045849741,7.845271,8.206723828,8.874159,0.084469057,0,0
f8enj,f8enn,"(48.892221675333005, -63.058413179295606)","(48.869152937972132, -63.000699630324348)","(0.0, 0.0)",3.069636167,6.8935496,7.233940047,7.6394934,0.262717968,0,0
f8enn,f8ejy,"(48.869152937972132, -63.000699630324348)","(48.861463358851836, -62.98146178066726)","(0.0, 0.0)",1.023441822,5.7103284,6.2376335,6.7392164,0.110437727,0,0
f8ejy,f8ejz,"(48.861463358851836, -62.98146178066726)","(48.853773779731547, -62.962223931010179)","(0.0, 0.0)",1.023556673,4.501385,6.581518693,8.2825484,0.072530838,0,0
f8ejz,f8emb,"(48.853773779731547, -62.962223931010179)","(48.83839462149097, -62.923748231696003)","(0.0, 0.0)",2.047457838,3.3953304,6.624389026,9.2857142,0.121449717,0,0
f8emb,f8em9,"(48.83839462149097, -62.923748231696003)","(48.823015463250385, -62.885272532381833)","(0.0, 0.0)",2.047917138,5.015829,6.648858928,9.1828254,0.192407112,0,0
f8em9,f8emd,"(48.823015463250385, -62.885272532381833)","(48.799946725889512, -62.827558983410569)","(0.0, 0.0)",3.072736676,6.044717,8.183616862,10.4946576,0.181134157,0,0
f8emd,f8eme,"(48.799946725889512, -62.827558983410569)","(48.784567567648928, -62.789083284096399)","(0.0, 0.0)",2.049065082,5.916106,8.1282152,9.6715472,0.088296714,0,0
f8eme,f8em7,"(48.784567567648928, -62.789083284096399)","(48.776877988528639, -62.769845434439311)","(0.0, 0.0)",1.024704704,5.7103284,6.835138771,8.6426592,0.087751565,0,0
f8em7,f8emk,"(48.776877988528639, -62.769845434439311)","(48.769188409408351, -62.750607584782223)","(0.0, 0.0)",1.024819459,5.401662,6.701015871,8.6426592,0.056025902,0,0
f8emk,f8emm,"(48.769188409408351, -62.750607584782223)","(48.746119672047477, -62.692894035810966)","(0.0, 0.0)",3.075146714,5.8646616,6.921674423,8.5397704,0.102867091,0,0
f8emm,f8emn,"(48.746119672047477, -62.692894035810966)","(48.730740513806893, -62.654418336496796)","(0.0, 0.0)",2.050671467,5.5045508,6.8666635,9.5686584,0.177385083,0,0
f8emn,f8emp,"(48.730740513806893, -62.654418336496796)","(48.715361355566316, -62.61594263718262)","(0.0, 0.0)",2.051130276,6.044717,6.884471176,8.7969924,0.018312424,0,0
f8emp,f8et0,"(48.715361355566316, -62.61594263718262)","(48.699982197325731, -62.577466937868451)","(0.0, 0.0)",2.051589015,7.2793826,7.2977556,7.3051048,0.001697205,0,0
f8et0,f8esb,"(48.699982197325731, -62.577466937868451)","(48.684603039085147, -62.538991238554274)","(0.0, 0.0)",2.052047683,7.8967154,8.448239455,8.7969924,0.081078586,0,0
f8esb,f8esc,"(48.684603039085147, -62.538991238554274)","(48.676913459964858, -62.519753388897186)","(0.0, 0.0)",1.026195833,6.7906608,8.224088855,9.388603,0.009458814,0,0
f8esc,f8esf,"(48.676913459964858, -62.519753388897186)","(48.661534301724281, -62.481277689583017)","(0.0, 0.0)",2.052735553,8.0767708,8.998482967,9.8258804,0.120621367,0,0
f8esf,f8ese,"(48.661534301724281, -62.481277689583017)","(48.646155143483696, -62.44280199026884)","(0.0, 0.0)",2.053194045,7.9224376,8.785356167,9.774436,0.003721595,0,0
f8ese,f8ess,"(48.646155143483696, -62.44280199026884)","(48.623086406122823, -62.385088441297583)","(0.0, 0.0)",3.080650519,5.4788286,6.49522296,7.6394934,0.254887174,0,0
f8ess,f8est,"(48.623086406122823, -62.385088441297583)","(48.607707247882239, -62.346612741983407)","(0.0, 0.0)",2.054339964,6.173328,6.352525993,6.5334388,0.22732168,0,0
f8est,f8esm,"(48.607707247882239, -62.346612741983407)","(48.60001766876195, -62.327374892326326)","(0.0, 0.0)",1.027341841,5.658884,6.572996426,7.6909378,0.078900609,0,0
f8esm,f8esq,"(48.60001766876195, -62.327374892326326)","(48.592328089641661, -62.308137042669237)","(0.0, 0.0)",1.027456393,4.9129402,6.343878311,8.8484368,0.056235601,0,0
f8esq,f8esr,"(48.592328089641661, -62.308137042669237)","(48.576948931401077, -62.269661343355061)","(0.0, 0.0)",2.055256379,4.6557182,5.277147499,6.8421052,0.101220121,0,0
f8esr,f8eu0,"(48.576948931401077, -62.269661343355061)","(48.553880194040204, -62.211947794383804)","(0.0, 0.0)",3.083743421,4.6814404,5.255843735,5.8389394,0.159226901,0,0
f8eu0,f8eu1,"(48.553880194040204, -62.211947794383804)","(48.538501035799626, -62.173472095069634)","(0.0, 0.0)",2.056401499,5.9675504,6.441637155,6.8678274,0.14379537,0,0
f8eu1,f8eu4,"(48.538501035799626, -62.173472095069634)","(48.523121877559042, -62.134996395755458)","(0.0, 0.0)",2.056859421,6.3791056,6.522121032,6.9192718,0.04693685,0,0
f8eu4,f8egf,"(48.523121877559042, -62.134996395755458)","(48.515432298438753, -62.11575854609837)","(0.0, 0.0)",1.028601422,5.273051,6.276234239,8.3339928,0.008916225,0,0
f8egf,f8egg,"(48.515432298438753, -62.11575854609837)","(48.500053140198169, -62.0772828467842)","(0.0, 0.0)",2.057546171,5.1187178,6.206098373,7.973882,0.242569229,0,0
f8egg,f8egu,"(48.500053140198169, -62.0772828467842)","(48.484673981957584, -62.038807147470024)","(0.0, 0.0)",2.058003915,6.0961614,6.717245354,7.459438,0.023223185,0,0
f8egu,f8egt,"(48.484673981957584, -62.038807147470024)","(48.469294823717007, -62.000331448155855)","(0.0, 0.0)",2.058461587,7.6909378,8.095526571,8.745548,0.147614271,0,0
